flash	noun/verb	intermediate	
flashlight	noun	elementary	= flash
flat	noun	elementary	= apartment
flat	adj.	elementary	
flatter	verb	intermediate	
flavor	noun/verb	intermediate	= flavour (British English)
flaw	noun/verb	high-intermediate	
flea	noun	intermediate	
flee	verb	intermediate	
fleet	noun	high-intermediate	
flesh	noun	intermediate	
flexible	adj.	intermediate	
flick	verb/noun	high-intermediate	
flicker	verb/noun	high-intermediate	
flight	noun	elementary	
fling	noun	high-intermediate	
fling	verb	high-intermediate	
float	verb/noun	intermediate	
flock	noun/verb	intermediate	
flood	noun/verb	intermediate	
flooding	noun	intermediate	
floor	noun	elementary	
flop	verb/noun	high-intermediate	
flounder	noun	high-intermediate	
flounder	verb	high-intermediate	
flour	noun	elementary	
flourish	verb/noun	high-intermediate	
flow	noun/verb	elementary	
flower	noun	elementary	
flu	noun	elementary	
fluctuate	verb	high-intermediate	
fluency	noun	high-intermediate	
fluent	adj.	intermediate	
fluid	noun/adj.	high-intermediate	
flunk	verb	high-intermediate	
flush	verb/noun	intermediate	
flute	noun	elementary	
flutter	verb/noun	high-intermediate	
fly	verb	elementary	飛
fly	noun	elementary	蒼蠅
foam	noun/verb	intermediate	
focus	verb/noun	elementary	
foe	noun	high-intermediate	
fog	noun	elementary	
foggy	adj.	intermediate	
foil	noun	high-intermediate	
foil	verb	high-intermediate	
fold	verb/noun	intermediate	
folk	noun/adj.	intermediate	
folklore	noun	high-intermediate	
follow	verb	elementary	
follower	noun	intermediate	
following	adj./prep./pron./noun	elementary	
follow-up	noun	high-intermediate	
fond	adj.	intermediate	
food	noun	elementary	
fool	noun/adj./verb	elementary	
foolish	adj.	elementary	
foot	noun	elementary	= ft.
footage	noun	high-intermediate	
football	noun	elementary	
footstep	noun	high-intermediate	
for	prep./conj.	elementary	
forbid	verb	intermediate	
forbidden	adj.	high-intermediate	
force	noun/verb	elementary	
forecast	noun/verb	intermediate	
forehead	noun	intermediate	= brow (British English)
foreign	adj.	elementary	
foreigner	noun	elementary	
foremost	adj.	high-intermediate	
foresee	verb	intermediate	
forest	noun	elementary	
forever	adv.	intermediate	
forge	noun	high-intermediate	
forge	verb	high-intermediate	
forget	verb	elementary	
forgetful	adj.	intermediate	
forgive	verb	elementary	
fork	noun	elementary	
form	noun/verb	elementary	
formal	adj.	elementary	
format	noun/verb	high-intermediate	
formation	noun	intermediate	
former	pron./adj.	elementary	
formidable	adj.	high-intermediate	
formula	noun	intermediate	
formulate	verb	high-intermediate	
forsake	verb	high-intermediate	
fort	noun	intermediate	
forth	adv.	intermediate	
forthcoming	adj.	high-intermediate	
fortify	verb	high-intermediate	
fortnight	noun	high-intermediate	
fortunate	adj.	intermediate	
fortunately	adv.	intermediate	
fortune	noun	intermediate	
forty	number/pron./noun/adj.	elementary	
forum	noun	high-intermediate	
forward	adv./adj.	elementary	adv.= forwards（British English）
fossil	noun/adj.	high-intermediate	
foster	adj./verb	high-intermediate	
foul	adj./verb/noun	high-intermediate	
found	verb	intermediate	
foundation	noun	intermediate	
founder	noun	intermediate	
fountain	noun	intermediate	
four	number/pron./noun/adj.	elementary	
fourteen	number/pron./noun/adj.	elementary	
fowl	noun	high-intermediate	
fox	noun	elementary	
fraction	noun	high-intermediate	
fracture	noun/verb	high-intermediate	
fragile	adj.	high-intermediate	
fragment	noun/verb	high-intermediate	
fragrance	noun	intermediate	
fragrant	adj.	high-intermediate	
frail	adj.	high-intermediate	
frame	verb/noun	intermediate	
framework	noun	high-intermediate	
Franc	noun	high-intermediate	
France	noun	elementary	
franchise	noun/verb	high-intermediate	
frank	adj.	elementary	
frankly	adv.	high-intermediate	
frantic	adj.	high-intermediate	
fraud	noun	high-intermediate	
freak	adj./noun	high-intermediate	
freak	verb	high-intermediate	
free	adj./verb	elementary	
freedom	noun	elementary	
freeway	noun	intermediate	= motorway (British English)
freeze	verb	intermediate	
freezer	noun	elementary	
freezing	adj./noun	intermediate	
French	adj./noun	elementary	
frequency	noun	intermediate	
frequent	adj./verb	intermediate	
fresh	adj.	elementary	
freshman	noun	intermediate	
fret	verb	high-intermediate	
friction	noun	high-intermediate	
Friday	noun	elementary	= Fri.
fridge	noun	intermediate	= refrigerator
friend	noun	elementary	
friendly	adj.	elementary	
friendship	noun	elementary	
fright	noun	intermediate	
frighten	verb	elementary	
frightened	adj.	intermediate	
frightening	adj.	intermediate	
fringe	noun/adj./verb	high-intermediate	
frisbee	noun	elementary	
frog	noun	elementary	
from	prep.	elementary	
front	noun/adj.	elementary	
frontier	noun	high-intermediate	
front-page	adj.	high-intermediate	
frost	noun/verb	intermediate	
frosty	adj.	intermediate	
frown	verb/noun	intermediate	
frozen	adj.	intermediate	
fruit	noun	elementary	
fruitful	adj.	high-intermediate	
frustrate	verb	intermediate	
frustration	noun	high-intermediate	
fry	verb/noun	elementary	
fuel	noun/verb	intermediate	
fulfill	verb	intermediate	= fulfil (British English)
full	adj.	elementary	
full-time	adj./adv.	high-intermediate	
fully	adv.	intermediate	
fume	verb	high-intermediate	
fumes	noun	high-intermediate	
fun	noun/adj.	elementary	
function	noun/verb	elementary	
functional	adj.	intermediate	
fund	noun/verb	intermediate	
fundamental	adj.	intermediate	
fundamentalism	noun	high-intermediate	
fundamentalist	noun/adj.	high-intermediate	
funding	noun	high-intermediate	
funeral	noun	intermediate	
funny	adj.	elementary	
fur	noun	intermediate	
furious	adj.	intermediate	
furnace	noun	high-intermediate	
furnish	verb	intermediate	
furnished	adj.	intermediate	
furniture	noun	elementary	
further	adv./adj.	elementary	
furthermore	adv.	intermediate	
fury	noun	high-intermediate	
fuse	noun/verb	high-intermediate	
fusion	noun	high-intermediate	
fuss	noun/verb	high-intermediate	
future	noun/adj.	elementary	
gain	verb/noun	elementary	
galaxy	noun	high-intermediate	
gallery	noun	intermediate	
gallon	noun	intermediate	
gallop	noun/verb	high-intermediate	
gamble	verb/noun	intermediate	
gambler	noun	intermediate	
gambling	noun	intermediate	
game	noun	elementary	
gang	noun/verb	intermediate	
gangster	noun	intermediate	
gap	noun	intermediate	
garage	noun	elementary	
garbage	noun	elementary	
garden	noun	elementary	
gardener	noun	intermediate	
garlic	noun	intermediate	
garment	noun	high-intermediate	
gas	noun	elementary	
gaseous	adj.	high-intermediate	
gasoline	noun	elementary	= gas= petrol
gasp	noun/verb	high-intermediate	
gate	noun	elementary	
gather	verb	elementary	
gathering	noun/adj.	high-intermediate	
gauge	verb/noun	high-intermediate	
gay	adj.	intermediate	
gaze	verb/noun	intermediate	
gear	noun/verb	intermediate	
gel	verb/noun	high-intermediate	
gender	noun	high-intermediate	
gene	noun	intermediate	
general	adj.	elementary	普遍的
general	noun	elementary	將軍
generalize	verb	high-intermediate	
generally	adv.	intermediate	
generate	verb	high-intermediate	
generation	noun	elementary	
generator	noun	high-intermediate	
generosity	noun	intermediate	
generous	adj.	elementary	
genetic	adj.	high-intermediate	
genetics	noun	high-intermediate	
genius	noun	elementary	
genre	noun	high-intermediate	
gentle	adj.	elementary	
gentleman	noun	elementary	
genuine	adj.	intermediate	
geographical	adj.	high-intermediate	= geographic
geography	noun	elementary	
geology	noun	high-intermediate	
geometry	noun	high-intermediate	
germ	noun	intermediate	
German	adj./noun	elementary	
Germany	noun	elementary	
gesture	noun/verb	elementary	
get	verb	elementary	
ghetto	noun	high-intermediate	
ghost	noun	elementary	
giant	adj./noun	elementary	
gift	noun	elementary	
gifted	adj.	intermediate	
gigantic	adj.	intermediate	
giggle	verb/noun	intermediate	
gilt	adj./noun	high-intermediate	
ginger	noun	intermediate	
giraffe	noun	intermediate	
girl	noun	elementary	
girlfriend	noun	intermediate	
give	verb	elementary	
given	adj./prep.	high-intermediate	
glacier	noun	high-intermediate	
glad	adj.	elementary	
glamor	noun	high-intermediate	= glamour (British English) 
glamorous	adj.	high-intermediate	
glance	verb/noun	intermediate	
gland	noun	high-intermediate	
glare	verb/noun	high-intermediate	
glass	noun	elementary	
glasses	noun	intermediate	
glassware	noun	high-intermediate	
gleam	verb/noun	high-intermediate	
glee	noun	high-intermediate	
glide	verb/noun	intermediate	
glimpse	noun/verb	intermediate	
glisten	verb	high-intermediate	
glitter	verb/noun	high-intermediate	
global	adj.	intermediate	
globe	noun	intermediate	
gloom	noun	high-intermediate	
gloomy	adj.	high-intermediate	
glorious	adj.	intermediate	
glory	noun/verb	intermediate	
glove	noun	elementary	
glow	verb/noun	intermediate	
glue	noun/verb	elementary	
GMO	noun	high-intermediate	= genetically modified organism
gnaw	verb	high-intermediate	
go	verb/noun	elementary	
go-ahead	noun/adj.	high-intermediate	
goal	noun	elementary	
goalkeeper	noun	high-intermediate	
goat	noun	elementary	
gobble	verb	high-intermediate	
God	noun	elementary	
goddess	noun	intermediate	
going	noun/adj.	high-intermediate	
gold	noun	elementary	
golden	adj.	elementary	
golf	noun	elementary	
good	adj./noun	elementary	
good-bye	noun	elementary	= goodbye, bye
good-looking	adj.	high-intermediate	
goodness	noun	intermediate	
goods	noun	intermediate	
goodwill	noun	high-intermediate	
goose	noun	elementary	
gore	verb/noun	high-intermediate	
gorge	noun	high-intermediate	
gorge	verb	high-intermediate	
gorgeous	adj.	high-intermediate	
gorilla	noun	high-intermediate	
gospel	noun	high-intermediate	
gossip	noun/verb	intermediate	
govern	verb	intermediate	
government	noun	elementary	
governmental	adj.	high-intermediate	
governor	noun	intermediate	
gown	noun	intermediate	
grab	verb/noun	intermediate	
grace	noun/verb	intermediate	
graceful	adj.	intermediate	
gracious	adj.	intermediate	
grade	noun	elementary	
gradual	adj.	intermediate	
gradually	adv.	intermediate	
graduate	noun/verb	intermediate	
graduation	noun	intermediate	
grain	noun	intermediate	
gram	noun	elementary	= gramme (British English)= g= gm
grammar	noun	intermediate	
grammatical	adj.	high-intermediate	
grand	adj.	elementary	
grandchild	noun	intermediate	
granddaughter	noun	elementary	
grandfather	noun	elementary	= grandpa
grandmother	noun	elementary	= grandma
grandparent	noun	intermediate	
grandson	noun	elementary	
grant	verb/noun	intermediate	
grape	noun	elementary	
grapefruit	noun	intermediate	
graph	noun	high-intermediate	
graphic	adj.	high-intermediate	
grasp	verb/noun	intermediate	
grass	noun	elementary	
grasshopper	noun	high-intermediate	
grassy	adj.	high-intermediate	
grate	noun	high-intermediate	
grate	verb	high-intermediate	
grateful	adj.	intermediate	
gratitude	noun	intermediate	
grave	noun	intermediate	墳墓
grave	adj.	intermediate	嚴肅的
gravity	noun	intermediate	
gray	adj./noun	elementary	= grey
graze	verb/noun	high-intermediate	
grease	noun/verb	high-intermediate	
greasy	adj.	intermediate	
great	adj.	elementary	
greatly	adv.	intermediate	
greed	noun	high-intermediate	
greedy	adj.	elementary	
green	adj./noun	elementary	
greenhouse	noun	intermediate	
greet	verb	elementary	
greeting	noun	intermediate	
grief	noun	intermediate	
grieve	verb	intermediate	
grill	noun/verb	high-intermediate	
grim	adj.	high-intermediate	
grin	verb/noun	intermediate	
grind	verb/noun	intermediate	
grip	verb/noun	high-intermediate	
groan	verb/noun	high-intermediate	
grocer	noun	high-intermediate	
grocery	noun	intermediate	
groove	noun	high-intermediate	
grope	verb/noun	high-intermediate	
gross	adj./verb/noun	high-intermediate	
ground	noun	elementary	
group	noun	elementary	
grove	noun	high-intermediate	
grow	verb	elementary	
growl	verb/noun	high-intermediate	
grown-up	noun	intermediate	
growth	noun	elementary	
grumble	verb/noun	high-intermediate	
guarantee	verb/noun	intermediate	
guaranteed	adj.	high-intermediate	
guard	noun/verb	elementary	
guardian	noun	intermediate	
guava	noun	elementary	
guerrilla	noun	high-intermediate	= guerilla
guess	verb/noun	elementary	
guest	noun	elementary	
guidance	noun	intermediate	
guide	noun/verb	elementary	
guideline	noun	high-intermediate	
guild	noun	high-intermediate	
guilt	noun	intermediate	
guilty	adj.	intermediate	
guitar	noun	elementary	
guitarist	noun	high-intermediate	
gulf	noun	intermediate	
gulp	verb/noun	high-intermediate	
gum	noun	intermediate	
gun	noun	elementary	
gunman	noun	high-intermediate	
gust	noun/verb	high-intermediate	
gut	noun/verb/adj.	high-intermediate	
guy	noun	elementary	
gym	noun	elementary	
gymnasium	noun	high-intermediate	= gym
gypsy	noun/adj.	high-intermediate	
habit	noun	elementary	
habitat	noun	high-intermediate	
habitual	adj.	intermediate	
hack	noun	high-intermediate	
hack	verb	high-intermediate	
hacker	noun	high-intermediate	
hail	verb/noun	high-intermediate	
hair	noun	elementary	
haircut	noun	elementary	
hairdresser	noun	intermediate	
hairstyle	noun	high-intermediate	
half	pron./adj./noun/adv.	elementary	
half-time	noun	high-intermediate	
halfway	adv.	intermediate	
hall	noun	elementary	
Halloween	noun	elementary	
hallway	noun	intermediate	
halt	verb/noun	intermediate	
halve	verb	high-intermediate	
ham	noun	elementary	
hamburger	noun	elementary	= burger
hammer	noun	elementary	
hamper	noun	high-intermediate	
hamper	verb	high-intermediate	
hand	noun	elementary	手
hand	verb	elementary	遞交
handbag	noun	intermediate	
handbook	noun	high-intermediate	
handful	noun	intermediate	
handicap	noun/verb	intermediate	
handicapped	adj.	intermediate	
handicraft	noun	high-intermediate	
handkerchief	noun	elementary	
handle	verb	elementary	處理
handle	noun	elementary	把手
handsome	adj.	elementary	
handwriting	noun	intermediate	
handy	adj.	intermediate	
hang	verb	elementary	
hanger	noun	elementary	
happen	verb	elementary	
happily	adv.	intermediate	
happy	adj.	elementary	
harass	verb	high-intermediate	
harassment	noun	high-intermediate	
harbor	noun/verb	intermediate	
hard	adj./adv.	elementary	
harden	verb	intermediate	
